symbol,window_size_mean,drift_degree,step_mean,time_series,p_norm,cumulant_1_mean,error_cumulant_1_mean,tfs_param_mean,error_tfs_param_mean,drift_coefficient_0_mean,error_drift_coefficient_0_mean,average_error_mean,rsquared_mean,window_size_variance,step_variance,cumulant_1_variance,error_cumulant_1_variance,cumulant_2_variance,error_cumulant_2_variance,tfs_param_variance,error_tfs_param_variance,drift_coefficient_1_variance,error_drift_coefficient_1_variance,average_error_variance,rsquared_variance
NZD=X,237,0,4977,log-return,1,4.3252967470365525e-08,1.064500633348361e-08,-1.9673059376737362e-05,9.043792405730694e-06,-2.6197337322712006e-05,5.200939059247495e-05,3.362084901172424e-05,0.47899001621180837,210,4830,2.1061854973912953e-05,2.7297895855436866e-06,7.884908287067658e-07,2.0030195458879143e-07,0.0039051528133979903,0.0005072106976087821,-0.021512487683371755,0.00206196425376602,6.519700976251496e-06,0.8416613414050913
NZD=X,248,0,4960,log-return volatility,1,-0.0009630127466549439,0.00011284112962551505,1.8073968996583283,0.09418147208351042,0.3958868243408991,0.5395783647508079,0.3025396714966999,0.9587082719573571,249,4980,0.010610834473374995,0.0017572622475314512,0.21158458520676632,0.06961287187186352,2.0744866350322715,0.3498793589362016,-12.131453756398832,1.3560592906204327,2.0459374615219215,0.8794219894241565
OMRUSD=X,58,0,4988,absolute log-return,1,-4.021447087972384e-07,2.7185938665629952e-08,0.0006994110701828193,4.764101808500262e-05,-0.002946988833499858,0.00030429237573263707,8.855550758678751e-05,0.7934342937314153,183,4941,0.001032204049347284,5.010459251589645,1.0515227286238171e-07,6.621918612409232e-08,1.1478418929321904e-05,0.055768223663146765,0.11657152023812226,566.4353794777345,1.7916064662279328e-06,0.8076380390626172
OMRUSD=X,182,0,4914,log-return,1,-6.620404035249896e-08,1.2291665783798701e-08,0.00016262214695873835,2.0797596487917376e-05,-0.0010871938762952327,0.0001301699611977818,2.168812906004998e-05,0.8185202124614157,183,4941,1.632024848780093e-05,4.814291460041084e-06,1.499957861799603e-07,7.886356669926226e-08,0.001008662945965699,0.000756461711094579,-0.004097893629227101,0.003986757278715204,2.232804022842586e-06,0.7340660576089063
OMRUSD=X,58,0,4988,log-return volatility,1,-0.0016119841180309538,0.00011080191482815081,3.9798134831125624,0.19417081682918313,-14.921757227298288,1.2402064728745579,0.2907535816184811,0.8888177576777941,112,4928,0.032349773904989346,0.0018997434476734029,1.7108011423162701,0.1979276172739955,5.486805725723922,0.34266736553209776,-26.13767509286797,1.6034511544754966,10.815107303194589,0.69825603227857
PHP=X,198,0,4950,absolute log-return,1,-4.508943374776032e-07,6.396227381417032e-08,0.0008654648220734087,0.000109890191230084,-0.0018765508790058397,0.0006885656382296593,0.00012352151658735503,0.756823118440104,197,4925,8.037574022148924e-06,1.1961027386524848e-06,7.267903247229849e-08,3.742841634733472e-08,0.0009272706196442222,0.00040378840671169403,-0.004416639463084849,0.0019480252677617535,1.1879259751176522e-06,0.8952766139877414
PHP=X,124,0,4960,log-return,1,1.2484265986182514e-07,1.2441358156266023e-08,-0.00018341199560934174,2.1808813522524595e-05,0.0009909004787320805,0.00013824239106007864,3.13498130932287e-05,0.763183986281489,199,4975,1.2061417734458981e-05,1.7949565858907711e-06,1.1668471110110214e-07,5.772600098053032e-08,0.0010272762821086257,0.0005655293231303238,-0.005632462407939743,0.0023179092763674354,1.8910266949380575e-06,0.8568527767997585
PHP=X,160,0,4960,log-return volatility,1,-0.000275725188626899,1.8854028335022706e-05,0.6472585244974238,0.031196093183826046,1.2482757609812893,0.19353531625605513,0.04216696729131107,0.9579105153065746,199,4975,0.005938880682315375,0.0004181518797764642,0.03766894500804861,0.010090649762915616,0.6720132031839418,0.15111623916873057,-3.634942499876476,0.6303057756450735,0.34240603239090345,0.8957260202201665
RUB=X,232,0,4872,absolute log-return,1,1.7406307157349538e-06,1.69305983617566e-07,0.00010967553304083812,0.00014112287790698477,4.21790798734678e-05,0.0008088506651878424,0.000575470912113829,0.9251625697206854,213,4899,6.71469447858405e-05,0.00019458008668768524,2.7764526131720375e-05,7.639444885901628e-05,0.03252198479867549,0.02367622301840677,-0.16284211852719652,0.10910624556417378,0.002282747289887606,0.7176723957145669
RUB=X,193,0,4825,log-return,1,1.1487566074064209e-07,1.4886520753400205e-08,-2.4924987030771247e-05,1.2951979805379226e-05,-2.4625740175915007e-05,7.488523174119446e-05,5.3626984436196357e-05,0.7878535287246637,213,4899,6.701362169839858e-05,0.00019516793574090913,2.7773788969457637e-05,7.664356923282764e-05,0.03255170907483292,0.023731511435747553,-0.16300884265674515,0.10934828074901466,0.002289275376875328,0.7187653599249211
RUB=X,234,0,4680,log-return volatility,1,-6.3763992091398e-06,7.568522689895763e-07,0.009026536264049607,0.0005997641717233386,0.002918217546662906,0.003404721800695915,0.0024373720910392744,0.9292192316212149,135,4860,4.918970886759503e-06,5.548319106406514e-05,9.369312455821272e-07,4.228357914285934e-06,0.007426621552143442,0.0053478284811957506,-0.03826531902356363,0.0226983183882854,0.00017237975334489846,0.808541287557302
SEK=X,259,0,5439,absolute log-return,1,-2.8068052485282437e-07,5.73658554007798e-08,0.0008387931007995605,5.27649194066677e-05,-2.7425816343697372e-05,0.0003076831326689768,0.00023524236153670174,0.9456895040865434,221,5304,1.233315051980074e-05,1.3471460675732803e-06,1.9139107880162871e-07,6.860155742976746e-08,0.0016332048157844344,0.00044730299600648834,-0.008706016661363444,0.0019845355734591156,2.252055578253624e-06,0.8490994150788136
SEK=X,219,0,5256,log-return,1,1.2116098350176032e-07,1.1788145695858367e-08,-6.257958633555397e-05,1.0943699959301893e-05,-4.113243840001712e-05,6.398995649566697e-05,4.4802517410755987e-05,0.8339664309786257,221,5304,1.749138847864044e-05,1.703265555486186e-06,4.236938025523583e-07,1.184128037003834e-07,0.002538090144889874,0.0004968217294798306,-0.013706889317421297,0.002170185403541888,4.095990001633585e-06,0.8891281688025345
SEK=X,259,0,5439,log-return volatility,1,-0.0006033630329770443,6.998394601714067e-05,1.517688535401222,0.06437098587393902,0.2936095499628378,0.37536058535223127,0.21671630302926478,0.972861525128575,261,5220,0.009444235522834785,0.0012492137620729136,0.14594822529200938,0.04642878107731373,1.6047023264548745,0.31282022478238347,-8.948175860999518,1.3260539140567058,1.3346826326804937,0.8993533922677104
SGD=X,248,0,4960,absolute log-return,1,-8.761206056759102e-08,2.8854281857459286e-08,0.00033645784426613744,2.4082868272176963e-05,3.4532844374270306e-05,0.00013797402982546785,9.204297858211162e-05,0.9410833815798025,182,4914,6.189584910752583e-06,3.8001891089917937e-07,5.851657861833347e-08,8.102709508933494e-09,0.0009830547232099695,8.132151071113728e-05,-0.004916234636900329,0.0003701052721001209,2.7583097289806963e-07,0.9315713509154493
SGD=X,218,0,5014,log-return,1,3.648857830081892e-08,4.456533706880417e-09,-2.751928787113387e-05,3.916283934460208e-06,1.3411624543539515e-05,2.2674963397361517e-05,1.6872105434323944e-05,0.7694034152876449,210,4830,8.435701124651338e-06,6.160489926898074e-07,1.1574150492701736e-07,1.818019625545063e-08,0.0014225394622384305,0.00012741610917219812,-0.00732402012526726,0.0005657415717597485,5.591674316743245e-07,0.9379762183910441
SGD=X,248,0,4960,log-return volatility,1,-0.002227325045594133,0.00026342576816292457,5.281923894855358,0.21986509938011464,0.9519630900573542,1.2596367894630693,0.7032093422073127,0.9756173027370958,223,4906,0.03442022680096876,0.0030057158070220906,1.9797851994200129,0.3710786440033629,5.9550962831385155,0.6328813864799209,-32.22071084991727,2.679031829788876,10.393599417681374,0.9468081210610644
THB=X,197,0,4925,absolute log-return,1,-7.397555374296609e-08,8.443816742243479e-08,0.0006063109110671267,7.176234258030086e-05,-0.00027513116264102334,0.00041242066254374533,0.0003110278917111181,0.8557730463237949,225,4950,1.884978534663597e-05,6.02491081210618e-07,4.269580652057296e-07,4.7756693569391965e-08,0.0023741866412945313,0.00020727705355606623,-0.010106181569791567,0.0011078919447574166,1.382187425841289e-06,0.9796067885936154
THB=X,156,0,4992,log-return,1,3.139528159806535e-08,1.0981491487410937e-08,-2.9878267533640394e-05,1.0566062074623484e-05,6.462861797851094e-05,6.213491207762611e-05,3.641927235098999e-05,0.23844496776837354,225,4950,2.3600060171276942e-05,8.292542668689036e-07,6.864715769635485e-07,8.100900229645114e-08,0.0030495934428626274,0.00027373043533362204,-0.013292536552099703,0.0014354274032020845,2.2998537161170477e-06,0.9751792709025041
THB=X,241,0,4820,log-return volatility,1,-0.0004948195090674894,7.753334803273313e-05,1.5494679599441121,0.06157601002395399,0.16607844321470386,0.34667956854914544,0.23604150298878984,0.9816128250324342,225,4950,0.016200475064094624,0.0006800831849700499,0.34960421697312183,0.04369691734349172,2.2532043278327936,0.1998398019549408,-10.448723754203733,0.9929198999313349,1.242977614686303,0.9753173689631439
ZAR=X,251,0,5020,absolute log-return,1,-9.376078690626731e-07,1.656440660449022e-07,0.0013446714230914885,0.00013974538344363889,0.0006134015400975254,0.0008021345854857867,0.0004967554649018752,0.8408236642229487,251,5020,1.5217465024619716e-05,3.5821126553180696e-06,4.925782291002778e-07,2.0915897707468935e-07,0.0033404036853526583,0.0006568927282374665,-0.01965483736649188,0.0025335764757846635,5.626496098149369e-06,0.7952079693275406
ZAR=X,234,0,4914,log-return,1,2.7965067418089577e-08,1.0512413395487491e-08,1.528934710461092e-05,8.829991781408679e-06,-2.8951441769867183e-05,5.0678033742371187e-05,3.768726588634372e-05,0.6352858704291513,251,5020,2.0122601461391585e-05,4.368007446549208e-06,1.0304161694792834e-06,3.5651043397194504e-07,0.005207933035794448,0.0007181641979212796,-0.03123483025853283,0.002690092272476793,9.922544167620523e-06,0.8657239047133366
ZAR=X,248,0,4960,log-return volatility,1,-0.00043833109934782237,5.771660548567608e-05,0.7820266174800578,0.04828492200154699,0.22263382572680943,0.27553875656676524,0.1857801865880521,0.9449746873034134,251,5020,0.0037312716815060118,0.0007430141943707871,0.037122677692133135,0.011459801845556478,1.0086958302742637,0.11918831986233187,-6.144442845944559,0.43551556176365935,0.3219454206520594,0.9059067880621747
